yt_id,channel_id,channel_title,published_at,url,title,description,duration_seconds,views,language,thumbnail,likes,comment_count
-Dqi8MSyDpo,UCbVtIjTIrNYqozDxIJPjHHw,Universität Oldenburg,2024-11-15T15:00:06Z,https://www.youtube.com/watch?v=-Dqi8MSyDpo,Kreative Ideen für die Gesundheitsversorgung,"»Gesundheit neu denken« funktioniert am besten, wenn interdisziplinäre Teams aus Behandelnden, Pflege, Fachexpert*innen, IT-Kenner*innen, Wissenschaftler*innen und Studierenden aller Disziplinen gemeinsam an kreativen Lösungen für die Gesundheitsversorgung von morgen arbeiten. 

Auch diesmal entstanden beim Oldenburger Healthcare Hacktahon Prototypen, neue Services und innovative Geschäftmodelle. Die Ideen wurden vor einer Jury gepitcht: Größtes Forschungspotenzial hat das Projekt ""My Postpart Village"" bekommen, in dem es um Unterstützung bei postpartaler Depression geht, das größte Umsetzungspotenzial sah die Jury bei ""Moein PAS"", einer Lösung zur Optimierung des Patientenverlaufs während und nach dem Krankenhausaufenthalt.


Der Healthcare Hackathon ist eine Veranstaltung des Klinikum Oldenburg und des GIZ (Gründungs- und Innovationszentrum) der Universität Oldenburg.

#HHOL24",220,95,de-DE,https://i.ytimg.com/vi/-Dqi8MSyDpo/hqdefault.jpg,2,0
Zcj-kMFm_zg,UCbVtIjTIrNYqozDxIJPjHHw,Universität Oldenburg,2024-11-01T13:42:41Z,https://www.youtube.com/watch?v=Zcj-kMFm_zg,Photovoltaik-Anlagen an der Universität Oldenburg,"Auf dem Weg in die Klimaneutralität ist die Universität Oldenburg bei deutschen Hochschulen Vorreiterin beim Ausbau von Photovoltaikanlagen auf den eigenen Dächern – bereits auf 80% der verfügbaren Dachflächen sind PV-Anlagen installiert.

Finanziert sind die Anlagen zum Teil über den Strukturfonds der Europäischen Union (EFRE) und durch Intraction aus universitätseigenen Mitteln. Mit dieser Oldenburger Methode werden stetig weitere PV-Anlagen finanziert und installiert.

Durch die letzte Erweiterung der Photovoltaik-Anlagen konnte die Universität Oldenburg ihre CO2-Einsparung erneut steigern. Zudem soll die Zahl der Solarmodule auf den Dächern der Universität Oldenburg weiter wachsen. Aktuell laufen die Arbeiten um weitere Anlagen in Betrieb nehmen zu können.",109,104,de-DE,https://i.ytimg.com/vi/Zcj-kMFm_zg/hqdefault.jpg,3,0
pR25HDbBbIo,UCbVtIjTIrNYqozDxIJPjHHw,Universität Oldenburg,2024-10-30T10:33:49Z,https://www.youtube.com/watch?v=pR25HDbBbIo,ViTeLLO- Virtuelles Lehr-Lern-Labor für interaktive Begegnungen | Universität Oldenburg,"Lernen an der Universität Oldenburg muss nicht immer in klassischen, physischen Seminarräumen stattfinden: Das Institut für Informatik zeigt uns zusammen mit dem Institut für Ökonomische Bildung wie sich Lernszenarien auch online umsetzen lassen.


Im ViTeLLO können sich Lehrende und Lernende in einem virtuellen Gebäude mit mehreren Räumen zu formalen und informellen Lernanlässen treffen. Das ViTeLLO vereint dabei die Vorteile von virtuellen und als auch realen Treffen. 
Methoden wie Experimente und Planspiele können hier ebenso umgesetzt werden wie Fortbildungs- und Veranstaltungsformate, ohne dass die Personen sich am gleichen physischen Ort befinden müssen. 

Im Rahmen des Projekts Participate@UOL werden aktuell unterschiedliche Lehr-Lern-Formate erprobt.

Zuständig für das ViTeLLO ist Prof. Dr. Ira Diethelm (Institut für Informatik)
Das ViTeLLO wird gefördert durch das Projekt participate@UOL und der Stiftung Innovation in der Hochschullehre (StiL). 

Weitere Infos: https://uol.de/lernlabor-informatik",136,58,de-DE,https://i.ytimg.com/vi/pR25HDbBbIo/hqdefault.jpg,3,0
qWPnoAscsZE,UCbVtIjTIrNYqozDxIJPjHHw,Universität Oldenburg,2024-10-16T09:58:48Z,https://www.youtube.com/watch?v=qWPnoAscsZE,"50 Jahre, 50 Menschen: Nikos Saul | Universität Oldenburg","Wissenschaftlicher Mitarbeiter & Doktorand
Fakultät III - Sprach- und Kulturwissenschaften
Institut für Germanistik
An der Universität seit: 2022 (als Lehrbeauftragter) bzw. 2024 als Wissenschaftlicher Mitarbeiter",143,97,de-DE,https://i.ytimg.com/vi/qWPnoAscsZE/hqdefault.jpg,3,0
pLF7zOQ_wdw,UCbVtIjTIrNYqozDxIJPjHHw,Universität Oldenburg,2024-10-10T12:03:14Z,https://www.youtube.com/watch?v=pLF7zOQ_wdw,Learning Lab | Universität Oldenburg,"✨Willkommen im Learning Lab – der kreative Lernort in der Bibliothek, den Du nach Deinen Bedürfnissen gestalten und nutzen kannst.

👩‍💻🕶Ob Teamwork oder Solo-Projekt, im Learning Lab können Studierende vielseitige Möglichkeiten zum Lernen nutzen: PCs und Mac mit Tools wie Adobe Creative Cloud und Final Cut für kreative Entfaltung, VR-Brillen mit KI-Feedback für Präsentationen sowie Smartboards für interaktives Lernen. 
🎙Zudem ist die Nutzung eines Podcaststudio nach Absprache möglich.

🙌Der Raum kann dabei nach den individuellen Arbeitsbedürfnissen gestaltet werden. Das Learning Lab bietet auch verschiedene Workshops und Veranstaltungen an.

Das Learning Lab wird gefördert durch das Projekt participate@UOL und der Stiftung Innovation in der Hochschullehre (StiL). 
Zuständig für das Learning Lab sind Petra Janssen und Lars Seehausen (Bibliotheks- und Informationssystem (BIS))",113,127,de-DE,https://i.ytimg.com/vi/pLF7zOQ_wdw/hqdefault.jpg,9,0
VAKa_W6r0mw,UCbVtIjTIrNYqozDxIJPjHHw,Universität Oldenburg,2024-10-08T13:00:38Z,https://www.youtube.com/watch?v=VAKa_W6r0mw,"Klanginstallation ""Eine Brücke in die Zukunft"" | Universität Oldenburg","🎶🎷 Aus dem Lärm der Baustelle am Zebrastreifen wird Percussionsklang, aus dem Zischen des Kaffeeautomaten ein Saxophonsolo und aus den Arbeitsgeräuschen im Labor eine Glasharfenmelodie: Für ein besonderes künstlerisches Projekt wurden Alltagsgeräusche der Universität in Instrumental- und Vokalklänge „übersetzt“ und komponiert. 

„Die Universität von Heute für die Zukunft hörbar machen – das ist für mich ein ganz besonderes Projekt im Jubiläumsjahr der Universität“, betont Universitätspräsident Prof. Dr. Ralph Bruder. Gemeinsam mit dem Projektleiter Volker Schindel vom Institut für Musik und Prof. Enrico Stolzenburg von der Universität der Künste in Berlin hat er die Klanginstallation am Campus Haarentor eröffnet.

 Weitere Infos zum Projekt: https://uol.de/bruecke-in-die-zukunft",158,219,de-DE,https://i.ytimg.com/vi/VAKa_W6r0mw/hqdefault.jpg,11,1
sDzw-ApDg0Y,UCbVtIjTIrNYqozDxIJPjHHw,Universität Oldenburg,2024-10-07T13:01:07Z,https://www.youtube.com/watch?v=sDzw-ApDg0Y,Tipps & Tricks für Erstsemester zum WiSe 2024/25 | Universität Oldenburg,"„Ich würde empfehlen, ganz viel in der Bibliothek zu lernen, da gibt es ganz verschiedene Lernorte.“ Diesen und viele weitere Tipps von aktuellen Studierenden gibt‘s im Video! 💯 Habt ihr noch weitere Tipps? Danke an alle, die mitgemacht haben! 😊

#universitätoldenburg #erstsemester #uol #unioldenburg #studienstart",127,351,de-DE,https://i.ytimg.com/vi/sDzw-ApDg0Y/hqdefault.jpg,8,0
3_hYbgwxqig,UCbVtIjTIrNYqozDxIJPjHHw,Universität Oldenburg,2024-10-04T13:40:05Z,https://www.youtube.com/watch?v=3_hYbgwxqig,"50 Jahre, 50 Menschen:  Thomas Seeger  | Universität Oldenburg","Leiter der Abteilung Einkauf
Dezernat 2 – Finanzen
An der Universität seit: 2003",153,118,de-DE,https://i.ytimg.com/vi/3_hYbgwxqig/hqdefault.jpg,4,0
i-QEA6S2L_0,UCbVtIjTIrNYqozDxIJPjHHw,Universität Oldenburg,2024-09-27T12:56:47Z,https://www.youtube.com/watch?v=i-QEA6S2L_0,Unpolitische Orte | Universität Oldenburg,"🤾‍♀️🤸‍♂️Die OTB-Turnhalle am Haarenufer samt Archiv, das Heinz-Dettmer-Stadion in Lohne oder die Hössensportanlage in Westerstede – diese historischen Orte werden in der in der Lehrveranstaltung „Unpolitische Orte? Sportstätten im Oldenburger Raum und ihre gesellschaftliche Bedeutung in der Moderne“ zu außeruniversitären Lernräumen.

🏟 Ziel ist es, die gesellschaftliche Bedeutung von Sportstätten entlang der historischen Umbrüche des 20. Jahrhunderts lokal zu erforschen. Vermeintlich unpolitische Orte in und um Oldenburg geraten dabei als politische Räume in den Blick, in denen sich die Bezugsprobleme der modernen Gesellschaft im Medium des Sports artikulierten.

Für die „Unpolitischen Orte?“ sind Dr. Nikolaus Buschmann (Institut für Sportwissenschaft, Abt. Soziologie und Sportsoziologie) und Merle Bülter M.A. (Oldenburgische Landschaft) zuständig. 

Die Lehrveranstaltung fand im Rahmen einer Kooperation des Instituts für Sportwissenschaft (Abt. Soziologie und Sportsoziologie), des Instituts für Geschichte und der Oldenburgischen Landschaft im Rahmen des Projekts „Unpolitische Orte? Sportstätten und ihre gesellschaftliche Bedeutung“ statt. 

Das Projekt wurde gefördert von dem Bundesministerium für Familie, Senioren, Frauen und Jugend, der EWE Stiftung, der LzO Stiftung Kunst und Kultur sowie der Kulturstiftung Öffentliche Oldenburg.",125,93,de-DE,https://i.ytimg.com/vi/i-QEA6S2L_0/hqdefault.jpg,1,0
flhMNx9C4mU,UCbVtIjTIrNYqozDxIJPjHHw,Universität Oldenburg,2024-09-26T14:20:45Z,https://www.youtube.com/watch?v=flhMNx9C4mU,Lehr-Lern-Labor Textil | Universität Oldenburg,"👗Die Auseinandersetzung mit Kultur muss nicht nur auf dem Papier oder in Archiven stattfinden, sondern im „praktischen Tun und Machen“. Dafür gibt es an der Universität Oldenburg das Lehr-Lern-Labor Textil. 

🧶👕Das Lehr-Lern-Labor Textil des Instituts für Materielle Kultur lädt Schüler*innen sowie Studierende dazu ein, gemeinsam die textile Alltagskultur zu untersuchen. 

Textildidaktik und Bildung für nachhaltige Entwicklung bilden einen theoretischen Hintergrund um mehrperspektivisch, praxisorientiert und situativ in den multifunktionalen Räumen und mit mobilen Einheiten zu forschen.

Zuständig für das Lehr-Lern-Labor Textil sind Petra Eller M.A. Dipl.-Designerin (Institut für Materielle Kultur), Svenja Jessen M.A. (Institut für Materielle Kultur) und Dr. Patricia Mühr (Institut für Materielle Kultur)",107,47,de-DE,https://i.ytimg.com/vi/flhMNx9C4mU/hqdefault.jpg,2,0
3fHzKCpCN1I,UCbVtIjTIrNYqozDxIJPjHHw,Universität Oldenburg,2024-09-17T12:18:16Z,https://www.youtube.com/watch?v=3fHzKCpCN1I,"50 Jahre, 50 Menschen:  Magali Roberts  | Universität Oldenburg","Doktorandin 
Fakultät V - Mathematik und Naturwissenschaften
Institut für Chemie und Biologie des Meeres
An der Universität seit: 2021",116,91,de-DE,https://i.ytimg.com/vi/3fHzKCpCN1I/hqdefault.jpg,4,0
50MteoMcYDg,UCbVtIjTIrNYqozDxIJPjHHw,Universität Oldenburg,2024-09-12T12:59:30Z,https://www.youtube.com/watch?v=50MteoMcYDg,Re:Lab | Universität Oldenburg,"Mit dem Re:Lab entsteht an der Universität Oldenburg ein innovativer Lernraum. Hier könnt ihr sehen, wie dort zukünftig gelernt werden kann. 

💡 Im Re:Lab Kreativstudio wird der kreativ-gestaltende, explorative Umgang mit digitalen Medien groß geschrieben! Neben der digitalen Ausstattung wird im Kreativstudio vor allem Wert gelegt auf ein flexibel nutzbares Raumkonzept mit einem großen Künstlertisch zur gemeinsamen ‚Ideation‘ und einer beschreibbaren Magnetwand zur Visualisierung kreativer Ideen. 

☕ Zum informellen Austausch laden Sitzsäcke und ein Kaffeeautomat ein. 

Das Re:Lab Mobil fährt mit einer großen Auswahl an digitalen Medien für kreative-gestaltende Projekte, digital-explorierenden Unterricht, AGs, Projektwochen etc. an Schulen. Das Re:Lab Mobil befindet sich im Moment noch im Aufbau. Updates to follow!

Zuständig für das Re:Lab sind Prof. Dr. Felicitas Macgilchrist (Institut für Pädagogik) und Dr. Christina Krumbacher (Institut für Pädagogik)

Das Re:Lab wird gefördert vom Niedersächsischen Ministerium für Wissenschaft und Kultur.",143,100,de-DE,https://i.ytimg.com/vi/50MteoMcYDg/hqdefault.jpg,5,0
kUzU5ZqDWto,UCbVtIjTIrNYqozDxIJPjHHw,Universität Oldenburg,2024-09-05T12:00:51Z,https://www.youtube.com/watch?v=kUzU5ZqDWto,Grüne Schule | Universität Oldenburg,"Lebende Tiere und Pflanzen stehen im Mittelpunkt der Arbeit der Studierenden mit den Schulklassen in der Grünen Schule, die sich im Botanischen Garten befindet. 

Durch die praktischen Tätigkeiten sollen naturwissenschaftliche Arbeitsweisen mit den Lernenden trainiert sowie der verantwortungsbewusste Umgang mit der Natur gefördert werden. Damit leistet die Grüne Schule ein Beitrag zur Bildung für nachhaltige Entwicklung (BNE). 

Zuständig für den Lernraum sind Prof. Dr. Corinna Hößle (Institut für Biologie und Umweltwissenschaften), Dr. Birgit Weusmann (Institut für Biologie und Umweltwissenschaften) und Isabelle Plewka M.Sc (Institut für Biologie und Umweltwissenschaften)

Die Grüne Schule wird gefördert von dem Freundeskreis des Botanischen Gartens „Ilex“",140,117,de-DE,https://i.ytimg.com/vi/kUzU5ZqDWto/hqdefault.jpg,9,1
mGQRE9Cd7II,UCbVtIjTIrNYqozDxIJPjHHw,Universität Oldenburg,2024-09-03T12:00:58Z,https://www.youtube.com/watch?v=mGQRE9Cd7II,"50 Jahre, 50 Menschen:  Martje Kieb  | Universität Oldenburg","Auszubildende zur Gärtnerin 
Fachrichtung Garten- und Landschaftsbau
Fakultät V - Mathematik und Naturwissenschaften
Botanischer Garten
An der Universität seit: 2023",104,75,de-DE,https://i.ytimg.com/vi/mGQRE9Cd7II/hqdefault.jpg,3,0
I2raYY1kIqg,UCbVtIjTIrNYqozDxIJPjHHw,Universität Oldenburg,2024-09-02T14:49:57Z,https://www.youtube.com/watch?v=I2raYY1kIqg,Playing the Prize Papers - ein Seminar | Universität Oldenburg,"🤔 Ein Brettspiel zu Geschichte an der Uni entwickeln? Noch dazu als Prüfungsleistung? Geht das? Na, klar! 

📜 Am Institut für Geschichte entstand im Wintersemester 2023/2024 ein Spiel zur Geschichte der sogenannten „Prize Papers“, einem einmaligen historischen Dokumentenbestand, der hervorgegangen ist aus Schiffskaperungen zwischen 1652 und 1815. In der Epoche der Frühen Neuzeit waren Kaperungen legal. Die Dokumente an Bord wurden konfisziert und liegen heute noch in den National Archives in London: Schiffspässe, Logbücher und tausende Briefe (www.prizepapers.de). 

🎲 Im Seminar „Playing the Prize Papers“ von Dr. Lucas Haasis, Historiker, Forschungskoordinator im Projekt Prize Papers und Dozent an der Universität, nahmen die Studierenden diesen Bestand zur Inspiration und als Grundlage um daraus ein spannendes Brettspiel zu entwickeln. Als Projekt forschenden Lernens wurde das Seminar durch Mittel aus forschen@studium der Universität Oldenburg gefördert. Zudem haben die Studierenden mit ihrem Dozenten Brettspielabende veranstaltet, gefördert durch den Verein Spiel der Jahres e.V. Unterstützt wurden die Studierenden außerdem durch das Spielentwickler- und Autorenduo der Apex Ideenschmiede sowie Lukas Boch, Brettspielhistoriker und Gründer von Boardgame Historian und Martina Fuchs, Jurymitglied bei Spiel des Jahres und Podcasterin bei Fux & Bär.

Ein Spiel zu entwickeln ist eine große Herausforderung, da es Recherche, Kreativität und auch ein gewisses Geschick verlangt ein funktionierendes Spiel zu erarbeiten, das dann auch noch Spaß machen soll. Dieser Versuch ist im Seminar geglückt gepaart mit viel Forschungsgeist und Spaß! Es ist ein Spiele-Prototyp entstanden, der schon gespielt werden kann und nun weiterentwickelt werden soll. 

Mediengestalter und Kameramann Sebastian Welp von der Universität Oldenburg hat das Seminar während des Entwicklungsprozesses begleitet, woraus dieser Kurzfilm entstanden ist. 

#brettspiele #geschichte #boardgames #histogames #games #spiele #gamebasedlearning #spielendeslernen #forschendeslernen #prizepapers

Links:
https://www.prizepapers.de
https://www.nationalarchives.gov.uk
https://www.apex-ideenschmiede.de
https://bghistorian.hypotheses.org
https://www.fuxundbaer.de
https://www.spiel-des-jahres.de
https://uol.de/villa-geistreich/projekte-geschichte/digitale-spiele-in-geschichtswissenschaft-und-unterricht",406,194,de-DE,https://i.ytimg.com/vi/I2raYY1kIqg/hqdefault.jpg,12,0
obVxWqPrMyc,UCbVtIjTIrNYqozDxIJPjHHw,Universität Oldenburg,2024-08-30T12:01:02Z,https://www.youtube.com/watch?v=obVxWqPrMyc,Virtuelle Notaufnahme und Pflegeszenarien | Universität Oldenburg,"Wie trainieren Studierende den Umgang mit akuten Notfällen und Pflegeszenarien? 

Die Virtuelle Notaufnahme und Pflege an der Carl von Ossietzky Universität bietet genau diese Möglichkeit. In virtuellen Notfall- und Pflegeszenarien wird das Arbeiten unter Zeitdruck, die Festigung standardisierter Prozesse und die Schulung der klinischen Entscheidungsfindung geübt. 

Für den Bereich der Pflege wird insbesondere die Kommunikationsfähigkeit im interprofessionellen Berufsalltag und leitliniengetreue Durchführung von Pflegesituationen trainiert. Bei den Szenarien findet eine Begleitung und Feedback durch eine Lehrperson oder geschulte Tutor:innen statt. Dieser Lernraum trägt dazu bei in sicheren Umgebungen Szenarien wiederholen und aus seinen Fehler lernen zu können. 

Dr. Susanne Quintes (Institut für Humanmedizin; Institut für Pädagogik) ist für den Lernraum der Virtuellen Notaufnahme und Pflege zuständig. 

Die Virtuelle Notaufnahme und Pflegeszenarien sind gefördert durch das Projekt participate@UOL und der Stiftung Innovation in der Hochschullehre (StiL).",114,238,de-DE,https://i.ytimg.com/vi/obVxWqPrMyc/hqdefault.jpg,5,0
7U2sciCjER0,UCbVtIjTIrNYqozDxIJPjHHw,Universität Oldenburg,2024-08-29T08:44:34Z,https://www.youtube.com/watch?v=7U2sciCjER0,Präventions-  und Rehabilitationsforschung | Universität Oldenburg,Was macht eigentlich die Abteilung Präventions-  und Rehabilitationsforschung im Department für Versorgungsforschung  der Fakultät VI - Medizin und Gesundheitswissenschaften? Hier erfahrt ihr mehr.,102,47,de-DE,https://i.ytimg.com/vi/7U2sciCjER0/hqdefault.jpg,0,0
CaUN2_1qNTY,UCbVtIjTIrNYqozDxIJPjHHw,Universität Oldenburg,2024-08-29T08:42:11Z,https://www.youtube.com/watch?v=CaUN2_1qNTY,Master of Science  - Versorgungsforschung  | Universität Oldenburg,"Überlegst du, den Master Versorgungsforschung an der Uni Oldenburg zu studieren? Hier erzählen ein Studiengangsleiter, eine Studentin und eine Absolventin, worum es geht und was man später damit anfangen kann. 
Mehr Infos zum Master of Science Versorgungsforschung an der Universität Oldenburg gibt es hier: https://uol.de/masterstudiengang-versorgungsforschung",151,114,de-DE,https://i.ytimg.com/vi/CaUN2_1qNTY/hqdefault.jpg,1,3
