yt_id,channel_id,channel_title,published_at,url,title,description,duration_seconds,views,language,thumbnail,likes,comment_count
SDbFSMrEHfs,UCzg-z2TL0Ks4Efz5o0z7AxQ,Universität Göttingen,2024-10-18T09:16:35Z,https://www.youtube.com/watch?v=SDbFSMrEHfs,Datenbankrecherche mit Strategie - Fachdatenbank PubMed,"In diesem Video zeigen wir Euch eine strategische Datenbankrecherche am Beispiel der medizinischen Fachdatenbank PubMed.
#unigöttingen #subgöttingen #subgoe",241,128,de,https://i.ytimg.com/vi/SDbFSMrEHfs/hqdefault.jpg,5,0
EFydpcdjT_s,UCzg-z2TL0Ks4Efz5o0z7AxQ,Universität Göttingen,2024-10-16T15:58:20Z,https://www.youtube.com/watch?v=EFydpcdjT_s,Die Universitätsmusik Göttingen stellt sich vor,"Herzlich willkommen in der Universitätsmusik der Georg-August-Universität Göttingen! Mit diesem Video möchten wir uns gern vorstellen und einen kleinen Einblick in unseren musikalischen Alltag geben. Ihr hört Ausschnitte aus der Oper ""Les pêcheurs de perles"" (Die Perlenfischer) von Georges Bizet, das Stück unseres Abschlusskonzertes im Sommersemester 2025 in der Stadthalle Göttingen. Wer sind wir? Vor allem viele Student*innen der Uni Göttingen, die gemeinsam gern in verschiedenen Ensembles Musik machen. Dazu gehören: 
• Universitätsorchester 
• Universitätschor 
• Universitätskammerchor 
• Musikalische Leitung: Antonius Adamske 
• Leitung der Universitätsmusik: Jens Wortmann

Mehr Informationen zum Mitmachen und zu Konzerten findet ihr auf unserer Website: https://www.uni-goettingen.de/de/673773.html.

#unigöttingen #musik",368,501,de,https://i.ytimg.com/vi/EFydpcdjT_s/hqdefault.jpg,16,1
GcBgs5N9cwg,UCzg-z2TL0Ks4Efz5o0z7AxQ,Universität Göttingen,2024-10-15T14:39:02Z,https://www.youtube.com/watch?v=GcBgs5N9cwg,Chemistry at Göttingen University Chemistry at Göttingen University | Daniel Obenchain´s experience,"Junior professor Dr Daniel Obenchain is from the USA and joined the Göttingen Faculty of Chemistry in 2020. He says: “I was enjoyed how interdisciplinary the German academic system is. And the Faculty of Chemistry here at the University of Göttingen really supports this collaborative nature between the Faculty members, but also between the students. It makes the research a bit more potent, and I would say, it makes everything a bit more fun. I couldn´t imagine having picked a better school to work at.”

Have a look at Professor Obenchain´s website: https://www.uni-goettingen.de/en/642624.html 

#unigöttingen #chemistry",32,184,en,https://i.ytimg.com/vi/GcBgs5N9cwg/hqdefault.jpg,9,0
KW4Siqee6RM,UCzg-z2TL0Ks4Efz5o0z7AxQ,Universität Göttingen,2024-10-15T14:28:52Z,https://www.youtube.com/watch?v=KW4Siqee6RM,Chemistry at Göttingen University | IfeanyiChukwu Egbuniwe Anwah´s experience,"IfeanyiChukwu Egbuniwe Anwah form Nigeria joined the Göttingen Faculty of Chemistry to start his studying in the Master´s programme in Chemistry. He says: “What attracted me to the University of Göttingen for my postgraduate studies in Chemistry is the flexibility towards studies, but above all is the kind of research Göttingen has always been known for.”

#unigöttingen #chemistry",25,122,pcm,https://i.ytimg.com/vi/KW4Siqee6RM/hqdefault.jpg,4,0
wq93yPleROI,UCzg-z2TL0Ks4Efz5o0z7AxQ,Universität Göttingen,2024-10-15T14:20:42Z,https://www.youtube.com/watch?v=wq93yPleROI,Chemistry at Göttingen University | Anna Krawczuk´s experience,"Juniorprofessor Dr Anna Krawczuk form Poland joined the Göttingen Faculty of Chemistry in 2020. She says: “This is a truly unique place taking into account its history and all the great scientist that were here. However, for me as a crystallographer it is an even more exceptional place, because within the walls of my institute George Sheldrick developed the most known crystallographic software dedicated to solving crystal structure, and it is all the more a fantastic feeling for me to be able to work here and further develop the field of crystallography.”

Have a look at Professor Krawczuk´s website: https://www.uni-goettingen.de/de/636171.html 

#unigöttingen #chemistry",36,120,pl,https://i.ytimg.com/vi/wq93yPleROI/hqdefault.jpg,7,0
_Y0YNKssEj4,UCzg-z2TL0Ks4Efz5o0z7AxQ,Universität Göttingen,2024-10-11T12:35:00Z,https://www.youtube.com/watch?v=_Y0YNKssEj4,Das sind wir: Universität Göttingen,Mehr über uns und den Campus erfahrt ihr unter https://www.uni-goettingen.de/,72,763,de,https://i.ytimg.com/vi/_Y0YNKssEj4/hqdefault.jpg,19,0
FtnTiYNY82E,UCzg-z2TL0Ks4Efz5o0z7AxQ,Universität Göttingen,2024-10-10T14:30:11Z,https://www.youtube.com/watch?v=FtnTiYNY82E,#shorts #deinefrage an die Wissenschaft mit Kenneth Ehses | Forum Wissen,"#deinefrage an die Wissenschaft!   

Was entwickelt sich zuerst, das Herz oder Hirn?❤️🧠

Die Antwort gibt's von Kenneth Ehses von der Unimedizin Göttingen. Mehr dazu gibt es noch bis zum 20. Oktober in der Sonderausstellung ""Herz & Hirn — gemeinsam verstehen"". 

Schreibt eure Frage auf und werft sie ein. Das Team vom Wissensmuseum der Uni Göttingen leitet ausgewählte Fragen an Wissenschaftler*innen der Uni Göttingen weiter.  

Folgt @forumwissengoe und bleibt up to date! 🌟

Infos zur Sonderausstellung: https://www.forum-wissen.de/herz-und-hirn/",44,201,de,https://i.ytimg.com/vi/FtnTiYNY82E/hqdefault.jpg,8,0
-Nxsj4l5QN8,UCzg-z2TL0Ks4Efz5o0z7AxQ,Universität Göttingen,2024-10-08T15:00:00Z,https://www.youtube.com/watch?v=-Nxsj4l5QN8,Tierversuche in der Wissenschaft | Salon-Debatten im Forum Wissen,"Inmitten hitziger Debatten in Gesellschaft und Politik steht die Frage: Kann man Tierversuche nicht einfach stoppen? Seit 2013 dürfen in der EU keine Kosmetika an Tieren getestet werden. Auch die Vermarktung von Kosmetika, die an Tieren getestet wurden, ist verboten. Das Schreddern von Küken wurde in Deutschland beendet und auch die Ethik und wissenschaftliche Notwendigkeit von Tierversuchen in der Wissenschaft wird hinterfragt. Forderungen nach einem vollständigen Verbot werden laut. Doch was würde dies für die Wissenschaft und die Gesellschaft bedeuten?

Was spricht für und gegen Tierversuche in der Wissenschaft? Wie sind diese aktuell reguliert? Welche tierfreien Methoden stehen zur Verfügung? Und wie können diese effektiv in der Forschung eingesetzt werden? Die ethischen Fragen, die das Thema Tierversuche umgeben, sind komplex. Wie begegnet die Wissenschaft diesen Herausforderungen? 

Diese und andere Fragen diskutiert der Journalist und Moderator Vladimir Balzer mit folgenden Gästen: dem Hörforscher und Sprecher des Göttinger Exzellenzclusters „Multiscale Bioimaging“ (MBExC) Prof. Dr. Tobias Moser, der Göttinger Medizinethikerin Prof. Dr. Silke Schicktanz, dem Direktor des Deutschen Primatenzentrums Prof. Dr. Stefan Treue und der langjährigen EU-Abgeordneten Viola von Cramon-Taubadel (Bündnis 90/Die Grünen).

Die Veranstaltung wurde vom Exzellenzcluster ""Multiscale Bioimaging"" (MBExC) und dem Forum Wissen im Rahmen der Sonderausstellung ""Herz und Hirn - gemeinsam verstehen"" organisiert. Sie fand am 17. September 2024 im Forum Wissen der Universität Göttingen statt. Das Forum Wissen ist das Wissensmuseum der Universität Göttingen.  Mit den „Salon-Debatten“ greifen wir aktuelle Fragen aus Wissenschaft und Gesellschaft auf, die wir im Talkshow-Format mit Gästen diskutieren. Alle Interessierten sind herzlich eingeladen. Weitere Informationen gibt es unter https://www.forum-wissen.de/salon-debatten/.

#unigöttingen #tierversuche #forumwissen",5483,225,de,https://i.ytimg.com/vi/-Nxsj4l5QN8/hqdefault.jpg,2,0
r89Jxi9OxU8,UCzg-z2TL0Ks4Efz5o0z7AxQ,Universität Göttingen,2024-10-04T07:27:23Z,https://www.youtube.com/watch?v=r89Jxi9OxU8,23.09.2024: Tolan zieht Bilanz nach über drei Jahren Amtszeit und gibt Ausblick auf die Zukunft,"Im Juli 2024 präsentierte der Präsident in einer hochschulöffentlichen Senatssitzung eine Bilanz seiner bisherigen Amtszeit und gab einen Ausblick auf die kommende Zeit. Wir veröffentlichen die Präsentation, die er in diesem Monat noch einmal vor einer Kamera hielt, damit sie von allen Angehörigen der Universität beurteilt werden kann. Dies dient als Beitrag zur Versachlichung der aktuellen Diskussionen an und außerhalb der Universität.",2821,3866,de,https://i.ytimg.com/vi/r89Jxi9OxU8/hqdefault.jpg,65,0
R3I3qIvsMiY,UCzg-z2TL0Ks4Efz5o0z7AxQ,Universität Göttingen,2024-09-25T11:36:39Z,https://www.youtube.com/watch?v=R3I3qIvsMiY,SUB Tour - Die Zentralbibliothek,"Im Video erfahrt ihr alles über die Zentralbibliothek der Niedersächsischen Staats- und Universitätsbibliothek Göttingen (SUB Göttingen) und wir ihr sie nutzen könnt. 
Mehr auf der Website der SUB: https://www.sub.uni-goettingen.de/index.php?id=1

#unigöttingen",131,440,de,https://i.ytimg.com/vi/R3I3qIvsMiY/hqdefault.jpg,9,0
H8T_mXNpDLE,UCzg-z2TL0Ks4Efz5o0z7AxQ,Universität Göttingen,2024-09-23T15:00:23Z,https://www.youtube.com/watch?v=H8T_mXNpDLE,Recherchestrategien entwickeln - Beispiel Medizin,"Eine effiziente Literaturrecherche steht und fällt mit der Wahl einer guten Suchstrategie. In diesem Video zeigen wir, wie man strukturiert und zielführend vorgehen kann.
Weitere Informationen unter https://www.sub.uni-goettingen.de/sub-aktuell/

Das Video wurde mit KI-generierten Bildern erstellt.

#unigöttingen #subgöttingen #subgoe",232,148,de,https://i.ytimg.com/vi/H8T_mXNpDLE/hqdefault.jpg,5,0
