yt_id,channel_id,channel_title,published_at,url,title,description,duration_seconds,views,language,thumbnail,likes,comment_count
fVGu3hQsmCw,UCN_aFLAXQEKZIa96PXxbi0Q,Universität Osnabrück,2024-04-26T13:26:46Z,https://www.youtube.com/watch?v=fVGu3hQsmCw,Glückwünsche von Heiko Schulze,"Die Uni jubelt – 50 Jahre! Der Festakt mit geladenen Gästen bildete den Auftakt unseres Jubiläumsjahres! Bei der Veranstaltung teilten die Besucherinnen und Besucher ihre persönlichen Gedanken und Ideen zur Uni mit uns.

Mehr Infos zum Jubiläum unter www.uos.de/50jahre

#uos #UniOsnabrück #50JahreUOS #jubel #jubelUOS",38,86,de,https://i.ytimg.com/vi/fVGu3hQsmCw/hqdefault.jpg,0,0
boLDxDkqPAc,UCN_aFLAXQEKZIa96PXxbi0Q,Universität Osnabrück,2024-04-26T13:26:43Z,https://www.youtube.com/watch?v=boLDxDkqPAc,Glückwünsche von Marco Graf und Uwe Goebel,"Die Uni jubelt – 50 Jahre! Der Festakt mit geladenen Gästen bildete den Auftakt unseres Jubiläumsjahres! Bei der Veranstaltung teilten die Besucherinnen und Besucher ihre persönlichen Gedanken und Ideen zur Uni mit uns.

Mehr Infos zum Jubiläum unter www.uos.de/50jahre

#uos #UniOsnabrück #50JahreUOS #jubel #jubelUOS",46,50,de,https://i.ytimg.com/vi/boLDxDkqPAc/hqdefault.jpg,0,0
-oAP10SY0y4,UCN_aFLAXQEKZIa96PXxbi0Q,Universität Osnabrück,2024-04-26T13:26:41Z,https://www.youtube.com/watch?v=-oAP10SY0y4,Glückwünsche von Eva Viehoff,"Die Uni jubelt – 50 Jahre! Der Festakt mit geladenen Gästen bildete den Auftakt unseres Jubiläumsjahres! Bei der Veranstaltung teilten die Besucherinnen und Besucher ihre persönlichen Gedanken und Ideen zur Uni mit uns.

Mehr Infos zum Jubiläum unter www.uos.de/50jahre

#uos #UniOsnabrück #50JahreUOS #jubel #jubelUOS",18,40,de,https://i.ytimg.com/vi/-oAP10SY0y4/hqdefault.jpg,0,0
5_kQ5FrtOCQ,UCN_aFLAXQEKZIa96PXxbi0Q,Universität Osnabrück,2024-04-26T13:26:41Z,https://www.youtube.com/watch?v=5_kQ5FrtOCQ,Glückwünsche von Prof. Dr. phil. Renate Zimmer,"Die Uni jubelt – 50 Jahre! Der Festakt mit geladenen Gästen bildete den Auftakt unseres Jubiläumsjahres! Bei der Veranstaltung teilten die Besucherinnen und Besucher ihre persönlichen Gedanken und Ideen zur Uni mit uns.

Mehr Infos zum Jubiläum unter www.uos.de/50jahre

#uos #UniOsnabrück #50JahreUOS #jubel #jubelUOS",107,96,de,https://i.ytimg.com/vi/5_kQ5FrtOCQ/hqdefault.jpg,1,0
Km-5KMCpbF4,UCN_aFLAXQEKZIa96PXxbi0Q,Universität Osnabrück,2024-04-26T13:26:41Z,https://www.youtube.com/watch?v=Km-5KMCpbF4,Glückwünsche von Holger Elixmann und Christoph Determann,"Die Uni jubelt – 50 Jahre! Der Festakt mit geladenen Gästen bildete den Auftakt unseres Jubiläumsjahres! Bei der Veranstaltung teilten die Besucherinnen und Besucher ihre persönlichen Gedanken und Ideen zur Uni mit uns.

Mehr Infos zum Jubiläum unter www.uos.de/50jahre

#uos #UniOsnabrück #50JahreUOS #jubel #jubelUOS",73,55,de,https://i.ytimg.com/vi/Km-5KMCpbF4/hqdefault.jpg,0,0
VVTQ4l1PnaI,UCN_aFLAXQEKZIa96PXxbi0Q,Universität Osnabrück,2024-04-26T13:26:41Z,https://www.youtube.com/watch?v=VVTQ4l1PnaI,Glückwünsche von Anne Kura und Volker Bajus,"Die Uni jubelt – 50 Jahre! Der Festakt mit geladenen Gästen bildete den Auftakt unseres Jubiläumsjahres! Bei der Veranstaltung teilten die Besucherinnen und Besucher ihre persönlichen Gedanken und Ideen zur Uni mit uns.

Mehr Infos zum Jubiläum unter www.uos.de/50jahre

#uos #UniOsnabrück #50JahreUOS #jubel #jubelUOS",49,81,de,https://i.ytimg.com/vi/VVTQ4l1PnaI/hqdefault.jpg,0,0
BieVgyYRFuE,UCN_aFLAXQEKZIa96PXxbi0Q,Universität Osnabrück,2024-04-26T13:26:40Z,https://www.youtube.com/watch?v=BieVgyYRFuE,Glückwünsche vom Sinfonieorchester,"Die Uni jubelt – 50 Jahre! Der Festakt mit geladenen Gästen bildete den Auftakt unseres Jubiläumsjahres! Bei der Veranstaltung teilten die Besucherinnen und Besucher ihre persönlichen Gedanken und Ideen zur Uni mit uns.

Mehr Infos zum Jubiläum unter www.uos.de/50jahre

#uos #UniOsnabrück #50JahreUOS #jubel #jubelUOS",9,81,de,https://i.ytimg.com/vi/BieVgyYRFuE/hqdefault.jpg,0,0
DkBgOjSgvnM,UCN_aFLAXQEKZIa96PXxbi0Q,Universität Osnabrück,2024-04-26T13:26:40Z,https://www.youtube.com/watch?v=DkBgOjSgvnM,Glückwünsche von Prof. Dr. Christian Ungermann,"Die Uni jubelt – 50 Jahre! Der Festakt mit geladenen Gästen bildete den Auftakt unseres Jubiläumsjahres! Bei der Veranstaltung teilten die Besucherinnen und Besucher ihre persönlichen Gedanken und Ideen zur Uni mit uns.

Mehr Infos zum Jubiläum unter www.uos.de/50jahre

#uos #UniOsnabrück #50JahreUOS #jubel #jubelUOS",63,113,de,https://i.ytimg.com/vi/DkBgOjSgvnM/hqdefault.jpg,1,0
NzHJwBycN78,UCN_aFLAXQEKZIa96PXxbi0Q,Universität Osnabrück,2024-04-26T13:26:40Z,https://www.youtube.com/watch?v=NzHJwBycN78,Glückwünsche von Prof. Dr. Martina Blasberg Kuhnke,"Die Uni jubelt – 50 Jahre! Der Festakt mit geladenen Gästen bildete den Auftakt unseres Jubiläumsjahres! Bei der Veranstaltung teilten die Besucherinnen und Besucher ihre persönlichen Gedanken und Ideen zur Uni mit uns.

Mehr Infos zum Jubiläum unter www.uos.de/50jahre

#uos #UniOsnabrück #50JahreUOS #jubel #jubelUOS",43,104,de,https://i.ytimg.com/vi/NzHJwBycN78/hqdefault.jpg,0,0
Vuy_x6qg6mc,UCN_aFLAXQEKZIa96PXxbi0Q,Universität Osnabrück,2024-04-26T13:26:40Z,https://www.youtube.com/watch?v=Vuy_x6qg6mc,Glückwünsche von Wolfgang Griesert,"Die Uni jubelt – 50 Jahre! Der Festakt mit geladenen Gästen bildete den Auftakt unseres Jubiläumsjahres! Bei der Veranstaltung teilten die Besucherinnen und Besucher ihre persönlichen Gedanken und Ideen zur Uni mit uns.

Mehr Infos zum Jubiläum unter www.uos.de/50jahre

#uos #UniOsnabrück #50JahreUOS #jubel #jubelUOS",96,56,de,https://i.ytimg.com/vi/Vuy_x6qg6mc/hqdefault.jpg,0,0
caPPImnbWJI,UCN_aFLAXQEKZIa96PXxbi0Q,Universität Osnabrück,2024-04-26T13:26:40Z,https://www.youtube.com/watch?v=caPPImnbWJI,Glückwünsche von Prof. Dr. Sabine Zachgo,"Die Uni jubelt – 50 Jahre! Der Festakt mit geladenen Gästen bildete den Auftakt unseres Jubiläumsjahres! Bei der Veranstaltung teilten die Besucherinnen und Besucher ihre persönlichen Gedanken und Ideen zur Uni mit uns.

Mehr Infos zum Jubiläum unter www.uos.de/50jahre

#uos #UniOsnabrück #50JahreUOS #jubel #jubelUOS",55,115,de,https://i.ytimg.com/vi/caPPImnbWJI/hqdefault.jpg,1,0
Qb8Egq5-GGE,UCN_aFLAXQEKZIa96PXxbi0Q,Universität Osnabrück,2024-04-17T10:22:44Z,https://www.youtube.com/watch?v=Qb8Egq5-GGE,50 Jahre UOS: Festakt eröffnet Jubiläumsjahr,"Mit einem Festakt in der OsnabrückHalle und einem Empfang im Schloss ist die Universität Osnabrück offiziell in ihr Jubiläumsjahr gestartet! Gemeinsam mit rund 300 geladenen Gästen blickten die Gastgeber auf die Geschichte und die Zukunft der Uni.

Alle Infos zum Jubiläumsjahr gibt es unter https://www.uos.de/50jahre",139,326,de,https://i.ytimg.com/vi/Qb8Egq5-GGE/hqdefault.jpg,5,0
W0YLD3tqyig,UCN_aFLAXQEKZIa96PXxbi0Q,Universität Osnabrück,2024-04-12T10:02:13Z,https://www.youtube.com/watch?v=W0YLD3tqyig,Die Uni Osnabrück jubelt: Uns gibt es 50 Jahre!,"Unter dem Motto ""Wissen_schafft: Zukunft"" feiert die Uni Osnabrück ihr 50-jähriges Bestehen.",186,1746,de,https://i.ytimg.com/vi/W0YLD3tqyig/hqdefault.jpg,34,2
fWdr5NP3tTQ,UCN_aFLAXQEKZIa96PXxbi0Q,Universität Osnabrück,2024-04-12T06:29:25Z,https://www.youtube.com/watch?v=fWdr5NP3tTQ,Jubiläums-Festakt - 50 Jahre Universität Osnabrück,"Mit einem Festakt in der OsnabrückHalle und einem Empfang im Schloss ist die Universität Osnabrück offiziell in ihr Jubiläumsjahr gestartet! Gemeinsam mit rund 300 geladenen Gästen blickten die Gastgeber auf die Geschichte und die Zukunft der Uni. Das 50-jährige Bestehen wird in 2024 mit zahlreichen weiteren Veranstaltungen gefeiert, alle Infos gibt es auf der Jubiläumswebsite unter www.uos.de/50jahre!",7521,1857,de,https://i.ytimg.com/vi/fWdr5NP3tTQ/hqdefault.jpg,26,0
jtv2XuZQHEc,UCN_aFLAXQEKZIa96PXxbi0Q,Universität Osnabrück,2024-04-04T15:18:51Z,https://www.youtube.com/watch?v=jtv2XuZQHEc,Berufsbildendes Lehramt an der Uni Osnabrück studieren!,"Du möchtest Berufsschullehrer*in werden oder verfolgst andere Berufsziele in der beruflichen Bildung? Informiere dich hier über das Studium und die vielfältigen Fachrichtungen an der Uni Osnabrück!

Du interessierst dich für Wirtschaft und Verwaltung? Die Fachrichtung ""Wirtschaftswissenschaften"" wird voraussichtlich ab dem Wintersemester 2025/26 angeboten! Weitere Infos findest du demnächst auf der Website der Berufs- und Wirtschaftspädagogik: www.bwp.uos.de

#UniOsnabrück #uos #lehramt #berufsschule #BeruflichBildung #LehramtStudieren",224,1538,de,https://i.ytimg.com/vi/jtv2XuZQHEc/hqdefault.jpg,33,1
wZBY19bHss4,UCN_aFLAXQEKZIa96PXxbi0Q,Universität Osnabrück,2023-12-20T13:28:42Z,https://www.youtube.com/watch?v=wZBY19bHss4,Weihnachtsgruß 2023,Schöne Festtage wünscht das gesamte Präsidium der Uni Osnabrück!,221,1518,de,https://i.ytimg.com/vi/wZBY19bHss4/hqdefault.jpg,53,0
1dtLod4YzoQ,UCN_aFLAXQEKZIa96PXxbi0Q,Universität Osnabrück,2023-12-18T10:33:04Z,https://www.youtube.com/watch?v=1dtLod4YzoQ,Uni Osnabrück: Informatik - Bachelor of Science/2-Fächer-Bachelor,"https://www.inf.uos.de - - - Informatik ist mittlerweile in fast allen Lebensbereichen zu finden und diese Entwicklung wird sich weiter fortsetzen. Möchten Sie dabei sein und diesen Prozess aktiv mitgestalten? Dann entscheiden Sie sich für ein Studium im Bereich Informatik an der Universität Osnabrück. Wir bieten die volle Breite der Informatik und einen direktem Bezug zu herausragenden Forschungsschwerpunkten wie z.B. Künstliche Intelligenz und Cyber Physical Systems. Der Abschluss Bachelor of Science oder 2-Fächer-Bachelor Informatik ermöglicht Ihnen vielfältige Berufschancen. Weitere Studiengänge des Instituts für Informatik sind:

Geoinformatik: https://studiere-geoinformatik.de/
Eingebettete Softwaresysteme: https://studiere-ess.de/

Zum Fachbereich Mathematik/Informatik/Physik der Uni Osnabrück: https://www.fb6.uni-osnabrueck.de

Zur Einschreibung an der Universität Osnabrück: https://www.uos.de/bewerben",197,904,de,https://i.ytimg.com/vi/1dtLod4YzoQ/hqdefault.jpg,21,0
Fg4ATkvkAGU,UCN_aFLAXQEKZIa96PXxbi0Q,Universität Osnabrück,2023-12-08T06:21:14Z,https://www.youtube.com/watch?v=Fg4ATkvkAGU,Weihnachtsvorlesung der Chemiedidaktik,"Nach mehrjähriger Corona-Pause hat Chemiedidaktiker Prof. Dr. Marco Beeken am Donnerstag, 7. Dezember, wieder zur spektakulären Chemie-Weihnachtsshow eingeladen! Ganz im Sinne von Loriots Familie Hoppenstedt lautete das Motto ""Weihnachten bei Chemikers – Wenn wir etwas falsch gemacht haben, sollte es jetzt Puff machen"".

#uos #uniosnabrück #universitätosnabrück #chemiedidaktik #weihnachtsvorlesung",6260,2300,de,https://i.ytimg.com/vi/Fg4ATkvkAGU/hqdefault.jpg,55,0
trJDrSFn5Qo,UCN_aFLAXQEKZIa96PXxbi0Q,Universität Osnabrück,2023-10-12T14:37:00Z,https://www.youtube.com/watch?v=trJDrSFn5Qo,Erstsemesterbegrüßung 2023,"Herzlich Willkommen an der Uni, liebe Erstsemester! 
Wir waren gestern begeistert davon, wie viele interessierte Studierende zur Begrüßung in die OsnabrückHalle gekommen sind: Von den rund 3.600, die dieses Wintersemester starten, waren am Mittwoch über 1.500 mit dabei!
Wir wünschen allen Studierenden einen tollen Start in das neue Semester!",131,1569,de,https://i.ytimg.com/vi/trJDrSFn5Qo/hqdefault.jpg,12,1
q12Hrm_gNyk,UCN_aFLAXQEKZIa96PXxbi0Q,Universität Osnabrück,2023-10-09T09:56:40Z,https://www.youtube.com/watch?v=q12Hrm_gNyk,Kultur und Vielfalt - eine deutsche Reise,,2372,198,de,https://i.ytimg.com/vi/q12Hrm_gNyk/hqdefault.jpg,3,1
v5domxTH8qs,UCN_aFLAXQEKZIa96PXxbi0Q,Universität Osnabrück,2023-09-11T12:59:16Z,https://www.youtube.com/watch?v=v5domxTH8qs,Energiesparen an der Uni Osnabrück voller Erfolg!,"Weniger heizen, Geräte sparsam nutzen: Die Maßnahmen zum Energiesparen an der Universität Osnabrück waren erfolgreich! Universitätspräsidentin Prof. Dr. Susanne Menzel-Riedl sagt Danke und gibt einen Ausblick auf das kommende Semester.",251,1870,de,https://i.ytimg.com/vi/v5domxTH8qs/hqdefault.jpg,44,0
z-quFtso34A,UCN_aFLAXQEKZIa96PXxbi0Q,Universität Osnabrück,2023-08-30T16:05:00Z,https://www.youtube.com/watch?v=z-quFtso34A,"Podiumsdiskussion: ""Zukunft des inhabergeführten Einzelhandels in den Innenstädten""","Innenstädte sind die Zentren des urbanen Lebens und seit jeher geprägt durch Handel, Kultur und Freizeitangebote. Als Stütze eines vitalen und vielfältigen Innenstadtbildes gelten schon immer die lokalen inhabergeführten Einzelhändler. Sortimentsvielfalt und Nischenprodukte finden dort in besonderer Weise ihren Niederschlag. Doch Digitalisierungsdruck, die Auswirkungen der Pandemie und die hohe Inflation belasten seit vielen Jahren die Familienunternehmen und setzen diese fortwährend unter Druck.

Während die Filialisierung umsatzstarker Konzerne bereits seit Jahrzehnten das Angebotsspektrum in den Innenstädten prägt und der sogenannte Online-Shift die Kaufkraft von dem stationären Einzelhandel in die digitale Welt umleitet, können lokal verortete Familienunternehmen den Umsatzrückgang in der Regel nicht über ein Filialnetz ausgleichen. Ladenschließungen und Leerstände sind die Folge. Ist ein Wandel der Innenstädte somit unvermeidlich? 
Welche Risiken, aber auch Potentiale bieten sich für den inhabergeführten Einzelhandel und die Innenstädte? Gibt es frische Konzepte und Distributionswege für lokale Händler? Was können Städte tun, um die Diversität und das Konsumentenverhalten im Einzelhandel zu stützen und wiederzubeleben? 

Diese und weitere Fragen werden in dem Hochschuldiskurs der Universität und Hochschule Osnabrück unter dem Titel ""Zukunft des inhabergeführten Einzelhandels in den Innenstädten – Chancen, Risiken und Potentiale"" aufgegriffen und in der Tradition des Veranstaltungsformats sowohl wissenschaftlich als auch aus der Perspektive der unternehmerischen und gesellschaftlichen Praxis beleuchtet.  

Es diskutieren:

- Prof. Dr. Martin Franz, Universität Osnabrück: Professor für Humangeographie mit wirtschaftsgeographischem Schwerpunkt
- Prof. Dr. Oliver Gussenberg, ehemaliger Lehrbeauftragter an der HS OS, Geschäftsführer des Marktforschungsunternehmens PROF. FRANKE + GUSSENBERG GMBH
- Dipl.-Geogr. Martin Kremming: Geschäftsführer & Partner cima Deutschland
- Peter Meyer: Unternehmer, OptikMeyer, Osnabrück
- Tobias Schonebeck, Vizepräsident HDV Os-El. und Geschäftsführer von Carl Schäffer GmbH & Co. KG, Osnabrück

Moderiert wird die Podiumsdiskussion von Kora Blanken (Agentur Kontrastkraft, Osnabrück).",3090,182,de,https://i.ytimg.com/vi/z-quFtso34A/hqdefault.jpg,2,0
